rank_by_demand,GEOHASH,mean_speed,peak_hour_vehicle_count,total_vehicle_count,lat,lon,veh_mean,veh_std,mean_daily_vehicle_count,cv,consistency,vol_norm,speed_norm,cons_norm,demand_score,nearest_station_km,dist_norm,underserved_score
1685,sxk94j,65.20833333333333,188,2235,40.9872436523438,28.9215087890625,93.125,62.26961887455719,319.2857142857143,0.6686670483102123,0.599280725901945,0.02806469491610822,0.5188674261766779,0.321818189114502,0.22273575742795115,0.478342817091157,0.0065106854738481365,0.17949074303713056
1686,sxk3zx,94.88888888888889,130,1842,41.1300659179688,28.8116455078125,102.33333333333333,17.23880711036107,307.0,0.16845739847093757,0.8558292337475173,0.026981407769436184,0.8073579733877942,0.756003772081181,0.22248406628461603,0.7165735309263342,0.009902785323618954,0.17996781009241664
1687,sxkbkm,82.2,540,6887,40.8554077148438,29.3719482421875,229.56666666666666,130.8804886102225,1147.8333333333333,0.5701197412936796,0.6368941003034986,0.10112149611192285,0.6840238770227611,0.38547548741269727,0.22244868243167254,11.49362837000141,0.1633542253671169,0.21062979101876142
1688,sxkcfs,87.51724137931035,296,5337,41.1135864257813,29.2950439453125,184.0344827586207,67.26519093357314,762.4285714285714,0.36550319225464145,0.7323307669086124,0.06713861036932534,0.7357066655170522,0.5469935764256367,0.22225602081467433,2.367949904478712,0.03341626710127779,0.18448807007199503
1689,sxk6su,89.2,211,3951,41.24542236328129,28.6907958984375,158.04,46.51924333004568,564.4285714285714,0.29435107143603734,0.7725879184312298,0.04968005240086663,0.7520628268563608,0.6151252328878406,0.22224622472109318,12.30757998646165,0.17494385254602773,0.2127857502860801
1690,sxkbu5,57.23076923076923,101,879,40.9323120117188,29.3609619140625,33.80769230769231,27.25878827940704,125.57142857142857,0.8062895281497379,0.5536211024953149,0.010984027812767671,0.44132669992400864,0.24454332841338225,0.22200266961185772,5.746775755853095,0.08152641410263567,0.1939074185100133
1691,sxk9wm,73.64285714285714,238,3118,41.0751342773438,29.1082763671875,111.35714285714286,61.66529385001311,519.6666666666666,0.5537614585583264,0.6435994370254623,0.045733192254077015,0.6008497322261769,0.39682367477134745,0.22197641141345492,1.9748146127401696,0.027818524717109175,0.1831448340741858
1692,sxk3wt,67.85,89,957,41.0751342773438,28.7677001953125,47.85,27.050197002882197,159.5,0.56531237204424,0.6388501220967397,0.013975663828286388,0.5445440298638816,0.3887858807169731,0.22138179909837336,2.4663130639244315,0.034816832347493915,0.18406880574819748
1693,sx7fve,60.40909090909091,66,652,41.2838745117188,28.0206298828125,29.636363636363637,21.21442782758819,93.14285714285714,0.7158242518269816,0.5828102726344009,0.008124653600040306,0.4722195098134902,0.29394340857592743,0.2211851555711586,62.914046392684256,0.8955150347016004,0.356051131397247
1694,sxk3hv,62.958333333333336,226,1913,40.9872436523438,28.6907958984375,79.70833333333333,57.53371727246907,273.2857142857143,0.7218030394782721,0.5807865226576743,0.02400866629717337,0.4969977637301637,0.29051839133141955,0.22100868229582146,1.7279971870963444,0.02430416110307708,0.1816677780572726
1695,sxk1g5,65.0,50,469,41.1080932617188,28.2623291015625,21.318181818181817,12.7779063924765,67.0,0.5993900652906108,0.6252383466057725,0.005819519322819569,0.5168424574316304,0.3657491586312041,0.22100685415816146,36.56839271883141,0.520386712956236,0.28088282591777636
1696,sx7ck8,76.11764705882354,62,609,41.0037231445313,27.9766845703125,35.8235294117647,14.143175448417018,87.0,0.3948012850843641,0.7169480059229479,0.007583010026704287,0.6249043189320536,0.5209596185504337,0.2205121330438228,58.96054510851065,0.8392222465206761,0.3442541557391935
1697,sxkd9d,90.54285714285714,377,7683,41.2344360351563,28.8995361328125,219.5142857142857,89.91478692385934,1097.5714285714287,0.40960790606803865,0.7094171334420227,0.09668967602156497,0.7651151968244392,0.508214285179224,0.22045313599929553,0.5199547439464222,0.007103185947704235,0.1777831459889773
1698,sxk324,75.83333333333333,68,1062,41.0147094726563,28.4820556640625,44.25,18.446750627025136,151.71428571428572,0.41687572037532794,0.7057782031405703,0.013289162089988411,0.6221408321741061,0.5020557185690362,0.2204134751065696,16.550772857769502,0.2353614774173118,0.22340307556871808
1699,sxkbs6,88.55172413793103,306,4784,40.8828735351563,29.3719482421875,164.9655172413793,56.15443167768985,683.4285714285714,0.3404010281444679,0.7460453841820095,0.0601728220889807,0.7457616827338402,0.5702043491018091,0.2203987760447001,9.852217449199339,0.13998263885658388,0.20431554860707687
1700,sxk6p2,91.76923076923077,301,4993,41.1355590820313,28.8006591796875,192.03846153846155,57.43064044165328,713.2857142857143,0.2990580115111576,0.7697885630501814,0.06280546178263717,0.7770353644875942,0.6103875723250942,0.22036963601005916,0.8963384077362307,0.01246240663274538,0.17878819013459643
1701,sx7fps,65.07407407407408,13,135,41.1575317382813,28.1085205078125,5.0,2.9351975428213715,19.285714285714285,0.5870395084468664,0.6301040362748347,0.0016123343578374563,0.5175624463187584,0.3739839066063059,0.2203342146045524,50.514050122396085,0.7189549899934092,0.3200583696823238
1702,sxkf27,61.38095238095238,13,114,41.1959838867188,29.1961669921875,5.428571428571429,3.641035959331198,16.285714285714285,0.6707171502795622,0.5985453610939885,0.0013478107522547486,0.4816658575176604,0.3205736494345909,0.22028887800774744,3.9889172866736944,0.056496763839541296,0.18753045517410621
1703,sxk33t,70.17241379310344,34,531,41.0311889648438,28.5479736328125,18.310344827586206,9.181127569545902,75.85714285714286,0.5014175131869869,0.6660372556047705,0.0066004937773970875,0.567117543515571,0.43479769154567904,0.22012452214316308,11.228862514687998,0.15958429913227198,0.20801647754098487
1704,sxk6nq,73.33333333333333,128,1709,41.1685180664063,28.7567138671875,63.2962962962963,30.99852951204028,244.14285714285714,0.4897368617974633,0.6712594859158117,0.021439008414369926,0.5978412072335347,0.4436358529172922,0.220094312620583,5.792227890621803,0.0821735942123648,0.19251016893893938
1705,sxk19w,72.53846153846153,89,1386,41.0806274414063,28.1964111328125,53.30769230769231,26.218724958730135,198.0,0.4918375533291456,0.6703142696525008,0.01737038343326447,0.5901151726370454,0.44203615827177795,0.22005787157987422,41.21480821959908,0.5865457109644916,0.2933554394567977
1706,sxkc5q,88.2258064516129,388,7360,40.9927368164063,29.3280029296875,237.41935483870967,104.5950203383024,1051.4285714285713,0.44054967805349426,0.6941794616560703,0.09262105104045949,0.7425938117182285,0.48242587789906494,0.2200175575845742,5.292816739865772,0.07506261988759551,0.19102657004517845
1707,sxk6x7,94.47058823529412,246,5213,41.2399291992188,28.8006591796875,153.3235294117647,41.35853624705678,744.7142857142857,0.2697468314580394,0.7875585709095321,0.06557666146017029,0.8032921537898947,0.6404617336855607,0.21989303133022886,5.2220584050095304,0.07405511194215926,0.19072544745261494
1708,sxk6sr,69.73076923076923,44,486,41.2619018554688,28.6688232421875,18.692307692307693,9.532131894887861,69.42857142857143,0.5099494429091064,0.6622738295617202,0.006033657479719856,0.5628248246268653,0.4284284269408062,0.21985506673996155,14.792100020064069,0.2103202315907809,0.21794809971012544
1709,sxk6px,95.91666666666667,339,5524,41.1740112304688,28.8116455078125,230.16666666666666,59.69973174993748,789.1428571428571,0.2593760973917948,0.7940439730998784,0.06949413009522848,0.8173478191966959,0.6514377013668223,0.21983025956196994,2.5956651444094088,0.036658640088053376,0.18319593566718664
1710,sxkbe7,78.04,351,4135,40.8883666992188,29.3280029296875,165.4,83.02409288875126,590.7142857142857,0.5019594491429824,0.6657969365089049,0.05199778304025796,0.6435893011216505,0.43439097280226224,0.2198002957440863,7.262953138233531,0.10311483562983156,0.19646320372123535
1711,sxk1ru,72.9,168,2354,41.0256958007813,28.4710693359375,78.46666666666667,41.42607319345975,336.2857142857143,0.5279448580237698,0.6544738802245724,0.029563662014410234,0.5936292722438358,0.4152277048687892,0.21973859030781223,17.53786978758098,0.24941647181085308,0.2256741666084204
1712,sxk9yz,71.69565217391305,46,511,41.1300659179688,29.1302490234375,22.217391304347824,10.60855795932155,73.0,0.47748891008495775,0.6768240310802053,0.006348566533984985,0.5819231920550736,0.453053351800587,0.21920799601058782,1.6314637752154209,0.022929649115652588,0.1799523266316008
1713,sx7ckc,75.67857142857143,21,318,41.0092163085938,27.9876708984375,11.357142857142858,4.555942685835035,53.0,0.4011521861388324,0.7136983476118386,0.004585075830100266,0.620636569677785,0.5154598602392264,0.2191935390595599,58.030398455940585,0.8259781510400628,0.3405504614556605
1714,sxkc50,82.59375,304,5608,40.9597778320313,29.3170166015625,175.25,84.32196361795127,801.1428571428571,0.48115243148342435,0.6751499567120625,0.07055222451755931,0.6878510679509011,0.4502201294927839,0.2189648177720661,1.9145617529272394,0.026960601263708,0.18056397447039452
1715,sxk6dj,74.96153846153847,28,413,41.2509155273438,28.5699462890625,15.884615384615385,6.623152862961405,59.0,0.4169539332352439,0.7057392456766477,0.005114123041265682,0.6136671168102147,0.5019897865185005,0.21885488378126855,21.982241303092785,0.3126986225772048,0.23762363154045585
1716,sx7cxj,60.333333333333336,96,1464,41.0751342773438,28.0865478515625,40.666666666666664,31.947277997171707,209.14285714285714,0.7855888031898227,0.5600393540850915,0.01835289968257167,0.4714831575425638,0.255405649662241,0.21881263251096492,50.208456452716746,0.7146037280409836,0.3179708516169687
1717,sxkdpf,63.62068965517241,44,511,41.1465454101563,29.1741943359375,17.620689655172413,11.462403740376152,73.0,0.6505082357182851,0.6058739837579845,0.006348566533984985,0.5034357678092461,0.3329766929386494,0.21873889151194853,3.62642435935865,0.05133532942794369,0.18525817909514758
1718,sxk1rt,63.78260869565217,182,1805,41.0311889648438,28.4600830078125,78.47826086956522,56.115845732667076,257.85714285714283,0.7150495578032667,0.5830735301205272,0.02264825918274802,0.5050095965910043,0.29438894850926783,0.2186990403159263,18.517272994907714,0.26336191746290527,0.2276316157453221
1719,sxk6nw,74.54545454545455,165,2552,41.1685180664063,28.7677001953125,77.33333333333333,39.51239257077033,364.57142857142856,0.5109361108223197,0.6618413530773016,0.03205774172419005,0.6096228435683573,0.4276964988696451,0.2186813175655169,5.098044905048072,0.07228931874187586,0.18940291780078872
1720,sxkd1p,85.55,236,3148,41.1740112304688,28.8775634765625,157.4,53.87646688685633,449.7142857142857,0.3422901326970396,0.7449954191279927,0.039565173577870705,0.7165853744431266,0.5684273764236155,0.21849244974072046,0.787134028897004,0.01090747632551747,0.1769754550576799
1721,sxk6mb,75.11111111111111,205,3989,41.1795043945313,28.7347412109375,110.80555555555556,62.62305346593078,569.8571428571429,0.5651616757967316,0.63891163159931,0.05015871416334962,0.6151209405246078,0.3888899800916127,0.218321070942615,7.55880997646026,0.10732745758921877,0.19612234827193575
1722,sxk1cz,57.9,16,110,41.1300659179688,28.2073974609375,5.5,4.273541610273245,15.714285714285714,0.7770075653629522,0.562743805649331,0.0012974253035723281,0.44783152260040765,0.25998269393696855,0.21829579465905757,41.69362277105532,0.5933634161290174,0.29330931895304957
1723,sxkf2d,88.92857142857143,382,3633,41.1904907226563,29.2071533203125,259.5,85.3217890829048,605.5,0.328793021512817,0.7525626518278298,0.053301506524915596,0.7494245818628131,0.5812342462386643,0.21807022795134673,4.985445394061494,0.07068604610690363,0.18859339158245814
1724,sxk9u3,79.33333333333333,277,3996,41.0971069335938,29.0203857421875,121.0909090909091,58.619196747078746,570.8571428571429,0.4840924656250309,0.6738124632812864,0.05024688869854386,0.6561603070909059,0.4479565405526948,0.2178666603325391,1.0799410523666022,0.015076672833950224,0.17730866283282132
1725,sxk6x5,94.19047619047619,388,4751,41.2399291992188,28.7896728515625,226.23809523809524,61.144014230261966,678.7142857142857,0.27026400733105155,0.7872379239502325,0.05975714213735072,0.8005695067377299,0.6399190671617165,0.2176915324796997,5.608618332060633,0.07955922956565203,0.19006507189689018
1726,sxk1dq,73.25,156,1587,41.0806274414063,28.2293701171875,79.35,39.91870027416909,226.71428571428572,0.5030712069775176,0.6653044748364724,0.019902252229556102,0.5970312197355158,0.4335575251235777,0.21755326521883883,38.502673694741524,0.5479283934648993,0.28362829086805097
1727,sx7czd,76.16666666666667,15,200,41.1026000976563,28.1085205078125,8.333333333333334,3.3188089359924278,28.571428571428573,0.39825707227130047,0.7151760715757512,0.00243109789892679,0.6253807821661823,0.5179607769123472,0.21719346968207814,48.91448549477801,0.696179241032694,0.31299062395220134
1728,sxkb76,76.88461538461539,168,1791,40.8389282226563,29.3280029296875,68.88461538461539,30.777039393777855,255.85714285714286,0.4467911916396469,0.6911847444044092,0.022471910112359546,0.6323591359952695,0.47735758470705975,0.2169997311990109,8.992771612142235,0.12774523231972332,0.19914883142315337
1729,sxkbmk,89.07407407407408,315,5047,40.8499145507813,29.4158935546875,186.92592592592592,67.40516182352684,721.0,0.36059825029234965,0.7349708113950106,0.06348566533984984,0.7508388457482432,0.5514616174367143,0.21678350243279482,15.039807651800347,0.21384727059793865,0.2161962560658236
1730,sxk6wk,92.96153846153847,272,4626,41.2454223632813,28.7567138671875,177.92307692307693,51.28346562152217,660.8571428571429,0.2882339183208133,0.7762565367813631,0.05818259686602509,0.7886244163823283,0.6213340438858516,0.21677078229548438,7.778187234930204,0.11045110841290677,0.19550684751896885
1731,sxk1g4,60.083333333333336,45,479,41.1026000976563,28.2623291015625,19.958333333333332,15.046245138027734,68.42857142857143,0.7538828461264561,0.5701635101845904,0.00594548294452562,0.4690531950485067,0.27253988542537627,0.21676476004278608,36.39521376372845,0.5179208667262043,0.27699598137946974
1732,sxkcd1,91.80952380952381,437,6032,41.0531616210938,29.2730712890625,287.23809523809524,100.88305346385228,861.7142857142857,0.3512175269783691,0.7400732894845053,0.07589308207789588,0.7774270067943286,0.5600971088003809,0.21673786076072554,3.4224588695879894,0.04843112242595247,0.18307651309377093
1733,sx7cmh,71.96153846153847,75,950,41.0256958007813,27.9986572265625,36.53846153846154,18.528315129510872,135.71428571428572,0.5070907298464193,0.663530058407237,0.011878369526880636,0.584507566881529,0.430554482781905,0.21669781125536258,57.1224317262061,0.8130498692163342,0.3359682228475569
1734,sxkbbs,79.55,318,3465,40.9378051757813,29.2071533203125,173.25,80.78683777630323,495.0,0.4663020939442247,0.6819877050779402,0.04355822038595253,0.6582662745857555,0.4617924118083183,0.21665771017891328,2.180883019829587,0.03075267456486617,0.17947670305610386
1735,sxkc5p,92.41379310344827,346,6595,40.9982299804688,29.3170166015625,227.41379310344828,82.44327800779122,942.1428571428571,0.3625254074625371,0.7339312680138005,0.08298483397994658,0.7833004136765159,0.5497022825149085,0.21644274939000022,5.488365543801392,0.07784698407714248,0.18872359632742866
1736,sxkbe4,77.45833333333333,543,5429,40.8828735351563,29.3170166015625,226.20833333333334,134.80065125847926,775.5714285714286,0.5959137281615768,0.6266002869415482,0.068297475689021,0.6379355883854775,0.36805412178854424,0.21637888568657612,6.350712590539636,0.09012570011925164,0.19112824857311125
1737,sxkds3,83.10714285714286,79,1432,41.2289428710938,29.0203857421875,51.142857142857146,17.143650775280097,204.57142857142858,0.3352110486721067,0.7489452704832839,0.017949816093112306,0.692841169501197,0.5751121493257488,0.21614498706134683,4.3995660940643155,0.06234387622666208,0.1853847648944099
1738,sx7cx5,77.35714285714286,12,92,41.0641479492188,28.0865478515625,6.571428571428571,2.5027457449242148,13.142857142857142,0.38085261330007686,0.7241902505511552,0.0010706907845014358,0.636952032137883,0.5332164748942572,0.2160930307297373,50.05523316476139,0.7124220249193015,0.31535882956765016
1739,sxk675,63.53333333333333,52,394,41.1959838867188,28.6138916015625,26.266666666666666,17.551828014958062,56.285714285714285,0.6682168025744865,0.5994424696219001,0.004874792160024184,0.5025866774664951,0.3220919260071061,0.21607977804148476,17.446043013018894,0.24810897630289563,0.22248561769376696
1740,sxkb73,68.21052631578948,635,4260,40.8334350585938,29.3280029296875,224.21052631578948,170.79115867936764,608.5714285714286,0.7617446044350967,0.5676191642548835,0.05357232831158361,0.5480482915658378,0.2682338057290418,0.21601843783184882,9.36617510007273,0.13306201912240762,0.1994271540899606
1741,sxk1s5,85.17647058823529,79,884,41.0641479492188,28.3062744140625,52.0,14.991664350564948,126.28571428571429,0.28830123750532016,0.7762159740965633,0.011047009623620697,0.7129547245990648,0.6212653951414313,0.21589016646037718,31.82545344757638,0.4528533402416357,0.2632828012166289
1742,sxkd1f,71.10344827586206,32,338,41.1465454101563,28.9105224609375,11.655172413793103,5.881422702452706,48.285714285714285,0.5046191075635933,0.664620032387655,0.004169395878470297,0.5761670590106803,0.43239916701757075,0.2157144136395452,2.5744572563899446,0.03635666696037953,0.17984286430371207
1743,sxkbeq,80.84615384615384,249,3623,40.9048461914063,29.3280029296875,139.34615384615384,63.43812248652527,517.5714285714286,0.45525564025333165,0.687164490100117,0.04554844560890814,0.6708646955164824,0.47055366106142266,0.21562554636179387,5.762892331975411,0.0817558934781672,0.18885161578506854
1744,sxk3wx,59.5,9,50,41.0861206054688,28.7677001953125,3.125,2.3629078131263044,7.142857142857143,0.7561304999584556,0.5694337636204466,0.0005416435733360206,0.4633832825623734,0.27130485412454547,0.2155168078428651,2.8587030570228302,0.04040396263482344,0.18049423880125678
1745,sxkd1k,79.0,35,631,41.1575317382813,28.8885498046875,21.75862068965517,8.196929618608042,90.14285714285714,0.3767210125653064,0.7263635775680178,0.0078601299944576,0.6529203570988298,0.536894638005468,0.21543288546867345,1.8993191804712164,0.026743566579532186,0.17769502169084522
1746,sxk6ps,96.1,306,6088,41.1575317382813,28.8116455078125,202.93333333333334,60.17442080768398,869.7142857142857,0.2965230985909369,0.7712936245307171,0.07659847835944977,0.8191297916923377,0.6129347553191207,0.21514725273584773,2.338302399272798,0.03299412464812358,0.1787166271183029
1747,sxkdpy,62.625,33,346,41.1685180664063,29.1741943359375,14.416666666666666,10.0343612550626,49.42857142857143,0.696025058106352,0.589613930065704,0.004270166775835138,0.4937578137380876,0.3054579950099833,0.21509933826848793,3.907633696463228,0.05533938975580952,0.18314734856595224
1748,sxkbmn,88.8695652173913,483,6606,40.8609008789063,29.4049072265625,287.2173913043478,123.58028546868525,943.7142857142857,0.430267418372671,0.6991699504263192,0.08312339396382323,0.7488510503424766,0.49087183727803557,0.21508074933477578,13.513094346687467,0.1921088310426616,0.21048636567635295
1749,sxkcsp,72.08695652173913,21,213,41.0861206054688,29.3609619140625,9.26086956521739,4.4946168944269305,30.428571428571427,0.4853342185946325,0.6732491499092793,0.0025948506071446563,0.585726611610989,0.4470031826599837,0.21498007835227234,6.173141902423915,0.08759732124322739,0.18950352693046335
1750,sxkbmj,91.26086956521739,499,6524,40.8554077148438,29.4049072265625,283.6521739130435,110.02876016406395,932.0,0.38790028874379967,0.7205128553616114,0.08209049226583362,0.7720941698508492,0.526992809874416,0.21481555715254524,13.973073414482213,0.19865834307511845,0.2115841143370599
1751,sxk6sv,84.73684210526316,172,1997,41.2509155273438,28.6907958984375,105.10526315789474,35.34260057218029,285.2857142857143,0.3362590940736287,0.7483578629586481,0.025066760719504203,0.7086816016992988,0.5741180142178709,0.21475250269353663,12.592285605085486,0.1789976954389764,0.20760154124262462
1752,sx7fty,77.5,49,616,41.2564086914063,28.0316162109375,28.0,11.351526014467963,88.0,0.4054116433593768,0.7115353033575876,0.007671184561898523,0.638340582134487,0.5117990997912256,0.21469323759884829,60.689205990348924,0.8638361605840207,0.3445218221958828
1753,sxkcf3,87.5,289,4680,41.0971069335938,29.2840576171875,156.0,60.318122169618036,668.5714285714286,0.38665462928994476,0.7211601064008732,0.05886280042323776,0.7355390818967723,0.5280882248201809,0.21438732060662338,0.6296912847557534,0.008665693558923663,0.17324299519708344
1754,sxk6r8,96.5909090909091,297,4647,41.1795043945313,28.8116455078125,211.22727272727272,52.87535371326636,663.8571428571429,0.2503244634573602,0.7997923972748878,0.05844712047160779,0.8239013544079409,0.6611663991578405,0.21428643374498973,2.0338020331869564,0.028658429936779337,0.17716083298334767
1755,sxkcfr,92.83333333333333,349,7132,41.1300659179688,29.2840576171875,198.11111111111111,76.76821432180594,1018.8571428571429,0.387500801398074,0.720720304444062,0.08974908046556154,0.7873782817699911,0.5273438990370704,0.2141298355091975,0.3183579407988698,0.004232706005541069,0.17215040960846623
1756,sxkf45,93.28571428571429,363,5936,41.1520385742188,29.2730712890625,212.0,71.94133412410112,848.0,0.33934591567812156,0.7466331052300943,0.0746838313095178,0.7917753567592375,0.571199014820302,0.21404911159104806,2.2924525136441494,0.03234128107623826,0.17770754548808612
1757,sxk6d8,60.61290322580645,15,168,41.2234497070313,28.5919189453125,5.419354838709677,4.047832288590912,24.0,0.7469214340664506,0.5724355889733512,0.0020280143094674255,0.47420053495527287,0.2763851771471202,0.21403088209757587,19.52218524704373,0.27767057919936733,0.22675882151793417
1758,sxkc61,90.375,469,8068,41.0092163085938,29.2730712890625,252.125,117.73062473290456,1152.5714285714287,0.46695339507164146,0.6816849147079844,0.10153927545724795,0.7634836505784294,0.4612799659773137,0.2139805357505579,2.4390718464234595,0.03442895234535216,0.17807021906951676
1759,sxkdpd,62.608695652173914,17,139,41.1465454101563,29.1632080078125,6.043478260869565,4.204740407829383,19.857142857142858,0.6957484126911769,0.5897101200366072,0.001662719806519877,0.4935993379232577,0.30562078799967124,0.21387571612621686,3.1120593661008438,0.04401143156326988,0.17990285921362748
1760,sxk3xq,55.0,110,778,41.0806274414063,28.8006591796875,37.04761904761905,35.426651253648274,111.14285714285714,0.9562463705739493,0.5111830570229284,0.009711795233536553,0.419643957669345,0.17272070247752622,0.21350685081147003,0.40466092873217735,0.005461549875798229,0.17189779062433566
1761,sxk6xd,92.0,238,3013,41.2344360351563,28.8116455078125,143.47619047619048,38.655683990351335,430.42857142857144,0.2694222913347893,0.7877599178981697,0.03786466468483902,0.7792784067898008,0.640802495595947,0.2133093094246687,4.377798725996272,0.06203393682059288,0.18305423490385353
1762,sxk33d,67.13793103448276,341,2936,41.0147094726563,28.5479736328125,101.24137931034483,74.87830849948362,419.42857142857144,0.7396018210025805,0.5748441901628226,0.03689474479770242,0.5376228263463259,0.28046152091683085,0.21325282867831963,11.02189371276998,0.15663732881685297,0.2019297287060263
1763,sxkf2u,59.285714285714285,22,166,41.2014770507813,29.2181396484375,7.904761904761905,6.244235436823005,23.714285714285715,0.7899333985343042,0.5586800049760817,0.0020028215851262154,0.46130045756746724,0.25310507192625226,0.21323228790757337,5.818711886215573,0.08255069234563535,0.18709596879518578
1764,sxk3z3,57.56,62,492,41.09710693359379,28.8006591796875,19.68,17.021359131005568,82.0,0.864906459864871,0.5362199239057056,0.007142137350733107,0.4445267736084901,0.21509337786140045,0.2132317121650996,2.2293902760299478,0.031443355685789466,0.17687404086923758
1765,sxkf2c,92.66666666666667,386,5676,41.1849975585938,29.2181396484375,236.5,81.49633227276578,810.8571428571429,0.344593371130745,0.7437192696845167,0.07140877714516047,0.7857583067739532,0.5662676067382594,0.21323041788804614,6.0195990009373,0.08541106723474355,0.18766654775738564
1766,sxkc6h,87.5925925925926,532,7687,41.0256958007813,29.2730712890625,284.7037037037037,161.49465692871766,1281.1666666666667,0.5672376397892626,0.6380653288383658,0.11287810080448765,0.7364390680056824,0.3874576877710974,0.2129988675547586,3.1907247484831993,0.04513152572520892,0.1794253991888487
1767,sxkd81,92.89655172413794,228,4175,41.2289428710938,28.8336181640625,143.9655172413793,42.302045508310734,596.4285714285714,0.29383456760059645,0.7728963385593339,0.05250163752708217,0.7879927550443505,0.6156472065849169,0.21298243356721933,3.7914503371664416,0.05368508771694998,0.18112296439716546
1768,sxkc4z,93.90322580645162,379,7295,40.9982299804688,29.3060302734375,235.32258064516128,90.09009827085112,1042.142857142857,0.38283660676963904,0.7231512350081905,0.09180228749937017,0.797777476099397,0.5314580332918405,0.21285950757823408,5.076303187566396,0.07197974456726135,0.18468355497603955
1769,sxkdqn,101.5297619047619,182,13220,41.2124633789063,29.0972900390625,78.69047619047619,37.297790527255074,1888.5714285714287,0.47398099913004715,0.6784347970497627,0.16643573336020556,0.8719062628132642,0.45577943026188195,0.21280187388849992,4.382819415946666,0.062105425006781415,0.18266258411215622
1770,sxkbm3,85.79310344827586,51,898,40.8334350585938,29.4158935546875,30.96551724137931,9.139720059094847,128.28571428571428,0.2951579974445334,0.7721065707605501,0.011223358694009167,0.7189483034890719,0.6143105946708469,0.21278930723445239,15.802880489001065,0.22471244920888628,0.21517393562933917
1771,sxk331,71.11111111111111,184,2385,41.0092163085938,28.5260009765625,88.33333333333333,54.65204619999286,340.7142857142857,0.6187024098042357,0.6177787800544134,0.029954149241698994,0.5762415406196937,0.3531245042179726,0.2127295132785359,12.863160287073384,0.18285460353149705,0.20675453132912813
1772,sxkdp9,69.12,37,486,41.14105224609379,29.1632080078125,19.44,11.128342194594843,69.42857142857143,0.5724455861122633,0.6359520538147295,0.006033657479719856,0.5568882393336919,0.3838811573293038,0.21272658840561312,2.5840718573986665,0.03649356654864948,0.1774799840342204
1773,sxm41u,59.76190476190476,19,182,41.1575317382813,29.6136474609375,8.666666666666666,6.8068592855540455,30.333333333333332,0.7854068405502276,0.5600964314059754,0.0025864530323642526,0.4659289575561475,0.255502247962696,0.21261498884187707,27.853904337800216,0.39630357416928186,0.24935270590735806
1774,sx7ckg,72.2,46,472,41.0202026367188,27.9876708984375,23.6,12.041157489386578,67.42857142857143,0.5102185376642525,0.6621558238495925,0.005857308409331384,0.5868253772604758,0.4282287127450627,0.2125267835755355,58.03289966405008,0.8260137650359068,0.3352241798676098
1775,sxkd2f,91.23333333333333,218,4396,41.1904907226563,28.8665771484375,146.53333333333333,48.12607962664199,628.0,0.3284309346654702,0.7527677758059912,0.055285433566785905,0.7718265218080256,0.581581400368643,0.21241104031471392,1.4217982668611084,0.019944281158929586,0.17391768848355704
1776,sxk6st,70.1875,85,704,41.2509155273438,28.6798095703125,44.0,24.977323048450703,117.33333333333333,0.5676664329064327,0.6378908031768042,0.010257637594262774,0.5672641791833158,0.3871623185766161,0.21238202875745987,13.40287117492493,0.19053939443074078,0.20801350189211607
1777,sxkcdj,91.04,235,3602,41.07513427734379,29.2730712890625,144.08,44.1200256875114,514.5714285714286,0.3062189456357939,0.7655684396104484,0.045283922003325434,0.7699473508126214,0.6032453879044591,0.2123068333387681,1.9478794537488817,0.027435002595645384,0.17533246719014356
1778,sxkcd9,74.52777777777777,86,1557,41.0531616210938,29.2950439453125,43.25,22.1738262694685,222.42857142857142,0.5126896247157413,0.6610741447955102,0.019524361364437946,0.6094510280384744,0.4263980669361139,0.21220648565789943,4.380631934715343,0.062074278079348365,0.18218004414218922
1779,sxkd2s,88.5,195,2708,41.2014770507813,28.8555908203125,135.4,44.81000828057571,451.3333333333333,0.33094540827359503,0.7513456177719016,0.03970793234913756,0.7452589318730009,0.5791745241007301,0.21211119143281454,2.7905225970616723,0.03943316032193796,0.17757558521063924
1780,sxk1rg,71.75,142,1460,41.0202026367188,28.4710693359375,60.833333333333336,34.427828312556116,208.57142857142858,0.5659369037587427,0.6385953339497169,0.01830251423388925,0.5824514447711729,0.3883546743884814,0.212086758563289,17.49448866277898,0.24879878022711563,0.21942916289605435
1781,sxkf26,94.34482758620689,305,5561,41.1904907226563,29.1961669921875,191.75862068965517,61.63351081329388,794.4285714285714,0.32141194273983126,0.7567662798071797,0.06996019549554088,0.8020697791478538,0.5883485135564369,0.21202886671470167,4.086890333709393,0.057891774385332266,0.1812014482488278
1782,sxk4xb,68.82352941176471,31,248,41.2234497070313,28.4710693359375,14.588235294117647,8.389419106301489,41.333333333333336,0.575081148376407,0.6348879237306595,0.0035563729195008478,0.5540065896936807,0.3820802115947745,0.2119922518706011,29.312863274115536,0.41707727840340914,0.2530092571771627
1783,sxk3zr,95.04347826086956,225,3685,41.1300659179688,28.8006591796875,160.2173913043478,40.747511381610366,526.4285714285714,0.25432639396775825,0.7972406582602012,0.04632942006348566,0.8088605588913659,0.6568478073212533,0.21187610382858374,1.1423737549253432,0.01596563445254661,0.17269400995337633
